customer_id,gender,senior_citizen,partner,dependent,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,contract,paperless_bill,payment_method,monthly_charge,total_charge,churn
8623-TMRBY,male,1,yes,yes,51,yes,yes,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,84.2,4146.05,yes
1552-CZCLL,female,0,yes,yes,55,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card,20.0,1087.25,no
3038-PQIUY,female,0,no,no,38,yes,yes,DSL,yes,yes,yes,no,no,no,month-to-month,yes,bank-transfer,66.15,2522.4,no
1501-SGHBW,male,0,no,no,2,yes,no,DSL,no,no,no,no,no,no,month-to-month,no,mail-check,45.85,81.0,yes
9313-CDOGY,male,0,yes,yes,38,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,19.6,717.3,no
8148-BPLZQ,male,0,no,no,34,yes,no,DSL,no,yes,no,no,no,no,month-to-month,yes,electronic-check,49.8,1734.2,no
2623-DRYAM,female,0,yes,no,70,yes,yes,fiber-optic,no,no,yes,no,yes,yes,1-year,yes,electronic-check,101.75,7069.3,no
9987-LUTYD,female,0,no,no,13,yes,no,DSL,yes,no,no,yes,no,no,1-year,no,mail-check,55.15,742.9,no
3208-YPIOE,male,0,no,no,39,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,75.25,3017.65,yes
4488-KQFDT,female,0,no,no,61,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,1-year,yes,electronic-check,103.95,6423.0,no
2612-RANWT,female,0,no,no,12,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,bank-transfer,100.15,1164.3,yes
5693-PIPCS,male,0,no,no,41,yes,no,fiber-optic,no,yes,no,yes,yes,yes,2-year,yes,credit-card,99.65,4220.35,no
0491-KAPQG,male,0,no,no,21,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,73.7,1558.7,no
1925-LFCZZ,male,1,no,no,55,no,no-phone-service,DSL,no,no,yes,no,yes,yes,1-year,yes,bank-transfer,50.05,2743.45,no
8039-EQPIM,male,0,yes,no,69,no,no-phone-service,DSL,yes,no,yes,yes,yes,yes,2-year,no,bank-transfer,60.25,4055.5,no
6900-PXRMS,male,1,yes,yes,26,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,no,electronic-check,105.75,2710.25,yes
8707-RMEZH,female,1,yes,no,69,yes,no,fiber-optic,yes,yes,no,no,no,yes,1-year,no,credit-card,87.3,6055.55,no
3346-BRMIS,female,1,yes,no,18,no,no-phone-service,DSL,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,48.35,810.7,yes
3209-ZPKFI,male,0,yes,yes,47,yes,yes,DSL,no,yes,no,no,no,no,month-to-month,no,electronic-check,54.25,2538.2,no
6479-VDGRK,female,0,yes,yes,72,yes,no,DSL,yes,yes,yes,yes,yes,yes,2-year,no,bank-transfer,85.3,6129.2,no
9373-WSLOY,male,1,yes,no,33,no,no-phone-service,DSL,no,yes,yes,yes,yes,no,month-to-month,yes,electronic-check,50.0,1750.85,no
2933-FILNV,female,0,yes,yes,2,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,mail-check,24.4,36.55,yes
3569-JFODW,female,0,yes,yes,72,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,no,credit-card,90.95,6652.45,no
9819-FBNSV,male,1,yes,no,37,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer,72.25,2575.45,no
9544-PYPSJ,female,1,yes,yes,62,yes,yes,fiber-optic,no,yes,yes,no,no,yes,month-to-month,yes,credit-card,96.1,6019.35,no
1591-XWLGB,female,0,yes,no,71,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.85,1379.6,no
0396-UKGAI,male,0,no,yes,23,yes,no,DSL,no,yes,no,yes,no,no,month-to-month,yes,bank-transfer,55.3,1284.2,no
3243-ZHOHY,female,0,no,no,16,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.1,296.15,no
5186-EJEGL,male,0,no,no,9,yes,no,DSL,yes,no,yes,yes,yes,no,month-to-month,yes,mail-check,69.5,653.25,no
7527-QNRUS,male,0,yes,yes,17,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,mail-check,25.15,412.6,no
9986-BONCE,female,0,no,no,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,20.95,85.5,yes
2722-JMONI,female,1,yes,no,1,yes,no,DSL,yes,no,no,no,no,no,month-to-month,yes,electronic-check,49.55,49.55,yes
2203-GHNWN,female,0,yes,no,24,yes,yes,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,mail-check,79.65,1928.7,no
3878-AVSOQ,female,1,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,71.25,71.25,no
3258-SYSWS,male,1,no,no,72,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,no,bank-transfer,113.8,7845.8,no
5296-PSYVW,female,0,yes,no,72,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,electronic-check,24.55,1750.7,no
6319-QSUSR,female,0,no,yes,11,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card,19.7,216.2,no
4083-EUGRJ,male,0,no,no,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.25,178.5,yes
7579-OOPEC,female,1,yes,no,2,yes,no,DSL,no,yes,no,no,no,no,month-to-month,no,credit-card,50.15,115.1,yes
0512-FLFDW,female,1,yes,no,60,yes,yes,fiber-optic,no,no,yes,no,yes,yes,1-year,yes,credit-card,100.5,6029.0,no
1771-OADNZ,male,1,yes,no,29,yes,yes,fiber-optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic-check,95.9,2745.2,yes
0487-CRLZF,female,0,no,no,49,yes,no,DSL,no,no,yes,yes,yes,yes,2-year,yes,bank-transfer,74.45,3721.9,no
2107-FBPTK,female,1,no,no,30,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,104.1,3121.1,no
9451-WLYRI,female,0,yes,no,53,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,credit-card,19.05,990.45,no
8219-VYBVI,male,0,no,yes,39,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,25.0,1004.35,no
1991-VOPLL,female,0,no,no,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.05,157.65,no
9738-QLWTP,male,0,no,no,39,yes,no,fiber-optic,no,no,yes,yes,no,no,1-year,no,electronic-check,81.9,3219.75,no
1016-DJTSV,male,1,no,no,8,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.7,572.85,no
9419-IPPBE,female,0,yes,yes,51,yes,yes,fiber-optic,no,no,yes,no,no,yes,1-year,yes,electronic-check,90.15,4554.85,no
0174-QRVVY,male,0,yes,yes,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,25.35,1847.55,no
5699-BNCAS,male,1,no,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,mail-check,24.65,1766.75,no
2900-PHPLN,female,1,yes,no,70,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,19.55,1462.05,no
0612-RTZZA,female,1,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,no,electronic-check,25.25,25.25,yes
8106-GWQOK,male,0,yes,no,38,no,no-phone-service,DSL,yes,yes,no,yes,yes,yes,2-year,yes,bank-transfer,60.0,2193.2,no
8751-EDEKA,female,0,yes,no,28,yes,no,fiber-optic,no,yes,yes,no,no,yes,month-to-month,no,credit-card,89.9,2433.5,no
6878-GGDWG,female,0,yes,no,32,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,19.4,641.15,no
4039-PIMHX,male,1,yes,no,49,yes,no,DSL,no,yes,no,no,no,no,2-year,no,mail-check,49.8,2398.4,no
8450-LUGUK,female,0,yes,yes,37,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,bank-transfer,24.1,861.85,no
3604-WLABM,female,0,no,no,10,yes,no,DSL,no,no,yes,yes,no,no,month-to-month,no,electronic-check,54.25,583.0,no
0795-GMVQO,male,0,yes,no,67,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,1-year,no,credit-card,109.9,7332.4,no
2259-OUUSZ,male,0,no,no,7,no,no-phone-service,DSL,no,no,yes,yes,no,no,1-year,yes,credit-card,35.5,249.55,no
1142-IHLOO,female,0,no,no,51,yes,no,fiber-optic,no,no,no,no,yes,yes,1-year,no,credit-card,87.55,4475.9,no
6410-LEFEN,female,0,no,no,9,yes,no,DSL,no,no,no,no,no,no,month-to-month,no,electronic-check,45.15,416.45,yes
4633-MKHYU,female,0,no,no,9,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,mail-check,88.4,788.6,no
6257-RJOHI,male,0,no,no,4,yes,no,DSL,no,no,no,yes,no,no,month-to-month,yes,mail-check,50.8,202.3,no
1545-JFUML,male,0,yes,no,71,yes,yes,fiber-optic,yes,yes,yes,no,yes,no,2-year,yes,electronic-check,99.0,6994.6,no
3194-ORPIK,female,0,yes,yes,50,yes,yes,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,bank-transfer,84.4,4116.15,yes
7826-VVKWT,female,1,yes,yes,24,yes,no,fiber-optic,no,no,yes,no,yes,yes,2-year,yes,electronic-check,96.55,2263.45,no
1353-GHZOS,male,0,yes,no,22,yes,no,DSL,yes,no,no,no,yes,no,1-year,yes,bank-transfer,59.75,1374.35,no
2587-EKXTS,male,0,no,no,44,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,111.5,4915.15,no
5442-BXVND,female,0,yes,yes,33,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,24.25,838.5,no
8816-VXNZD,female,0,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,75.1,75.1,yes
9378-FXTIZ,female,0,yes,no,54,yes,yes,DSL,no,no,no,no,yes,yes,1-year,yes,credit-card,70.15,3715.65,yes
1723-HKXJQ,male,0,no,no,42,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,101.75,4273.45,yes
7825-GKXMW,female,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,month-to-month,no,electronic-check,45.8,45.8,yes
9753-OYLBX,female,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.5,20.5,no
2364-UFROM,male,0,no,no,30,yes,no,DSL,yes,yes,no,yes,yes,no,1-year,no,electronic-check,70.4,2044.75,no
6656-JWRQX,female,0,no,no,1,no,no-phone-service,DSL,no,no,no,yes,no,no,month-to-month,no,mail-check,30.55,30.55,no
6473-ULUHT,male,0,yes,yes,16,yes,yes,DSL,yes,yes,no,yes,yes,yes,month-to-month,no,electronic-check,84.9,1398.25,no
1240-KNSEZ,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,20.1,20.1,yes
0836-SEYLU,male,0,yes,no,9,no,no-phone-service,DSL,no,no,no,yes,yes,no,month-to-month,no,mail-check,40.65,328.95,yes
4433-JCGCG,male,1,yes,no,46,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,101.0,4680.05,yes
3716-BDVDB,male,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.1,69.1,yes
7688-AWMDX,male,0,yes,no,71,yes,no,DSL,yes,no,no,yes,no,no,2-year,no,bank-transfer,54.5,3778.2,no
2842-BCQGE,male,0,no,no,43,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,credit-card,75.35,3161.4,no
7244-QWYHG,male,0,yes,no,50,no,no-phone-service,DSL,yes,no,no,yes,yes,no,1-year,yes,bank-transfer,44.45,2188.45,no
5899-MQZZL,female,0,no,no,13,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,75.0,999.45,yes
6849-OYAMU,male,0,yes,yes,19,yes,no,fiber-optic,no,yes,no,yes,yes,yes,1-year,no,bank-transfer,100.0,1888.65,yes
5312-UXESG,female,0,no,no,41,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,no,bank-transfer,98.05,3990.6,no
9488-HGMJH,female,1,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,71.15,71.15,yes
6038-GCYEC,female,0,no,no,24,no,no-phone-service,DSL,no,yes,yes,no,yes,yes,month-to-month,yes,credit-card,54.15,1240.25,yes
2150-WLKUW,female,0,yes,no,40,yes,yes,DSL,no,yes,no,no,yes,no,1-year,no,bank-transfer,63.9,2635.0,no
7159-FVYPK,female,0,yes,yes,3,yes,yes,DSL,no,yes,yes,no,yes,no,month-to-month,yes,bank-transfer,69.15,235.0,no
7032-LMBHI,female,0,no,no,37,yes,yes,DSL,yes,no,no,no,yes,no,1-year,no,bank-transfer,64.65,2347.85,no
1150-WFARN,female,0,yes,yes,67,yes,yes,fiber-optic,yes,no,yes,yes,yes,yes,2-year,yes,credit-card,108.75,7156.2,yes
6088-BXMRG,female,0,yes,yes,32,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,98.85,3089.6,no
3144-AUDBS,female,0,yes,no,6,yes,no,DSL,no,no,no,yes,no,no,month-to-month,yes,electronic-check,49.15,270.8,yes
4821-SJHJV,female,0,yes,yes,32,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,no,electronic-check,89.6,2901.8,no
7346-MEDWM,female,0,no,no,59,yes,yes,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,83.25,4949.1,no
1137-DGOWI,female,0,yes,no,30,yes,no,DSL,no,yes,yes,yes,no,yes,1-year,no,bank-transfer,70.25,2198.9,no
5616-PRTNT,male,0,no,yes,20,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,19.4,374.5,yes
3812-LRZIR,female,0,yes,yes,27,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,electronic-check,24.5,761.95,no
4818-QIUFN,female,1,no,no,20,yes,yes,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,79.15,1520.9,yes
9483-GCPWE,male,0,no,yes,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.1,190.25,no
4227-OJHAL,female,0,yes,yes,68,yes,yes,DSL,yes,yes,yes,no,yes,no,1-year,yes,credit-card,73.0,5163.0,no
9220-CXRSC,female,0,yes,yes,69,yes,yes,DSL,yes,no,no,yes,no,no,2-year,no,credit-card,61.4,4059.85,no
4993-JCRGJ,male,0,no,no,26,yes,yes,fiber-optic,no,no,yes,yes,no,no,month-to-month,yes,mail-check,84.3,2281.6,no
9537-JALFH,male,0,yes,yes,69,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,19.9,1356.7,no
6698-OXETB,male,0,no,no,11,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.4,231.45,no
2103-ZRXFN,male,0,no,no,1,yes,yes,DSL,no,no,no,no,no,no,month-to-month,no,mail-check,50.75,50.75,no
3724-BSCVH,male,0,yes,yes,10,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.45,242.4,no
4877-TSOFF,female,0,yes,yes,55,yes,yes,DSL,yes,yes,no,yes,no,yes,1-year,yes,bank-transfer,75.75,4264.25,no
9209-NWPGU,male,0,no,no,44,yes,no,DSL,yes,no,no,yes,yes,no,1-year,no,electronic-check,65.4,2774.55,no
6961-VCPMC,male,1,yes,no,46,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,80.4,3605.2,yes
7306-YDSOI,male,0,yes,yes,69,yes,no,DSL,yes,yes,yes,no,no,no,2-year,yes,bank-transfer,59.75,4069.9,no
5288-AHOUP,male,1,no,no,11,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,78.5,874.2,no
6688-UZPWD,female,0,yes,no,11,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,102.0,1145.35,yes
0655-YDGFJ,male,0,no,no,29,yes,no,DSL,no,no,yes,no,no,no,month-to-month,no,bank-transfer,48.95,1323.7,no
8468-EHYJA,female,0,yes,no,57,yes,yes,fiber-optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic-check,99.65,5497.05,no
6823-SIDFQ,male,0,no,no,28,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,credit-card,18.25,534.7,no
1097-FSPVW,female,0,no,no,42,yes,no,DSL,yes,no,yes,no,no,no,month-to-month,no,credit-card,54.55,2455.05,no
2839-RFSQE,female,0,no,no,2,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.65,38.7,yes
8328-SKJNO,male,0,no,yes,23,no,no-phone-service,DSL,yes,yes,no,yes,no,no,1-year,no,bank-transfer,40.65,947.4,no
7010-ZMVBF,female,0,yes,yes,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.45,357.0,no
5201-CBWYG,male,0,yes,yes,62,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,24.8,1476.25,no
0968-GSIKN,female,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,70.8,70.8,yes
1965-DDBWU,male,0,no,no,16,yes,yes,fiber-optic,no,no,no,yes,no,yes,month-to-month,yes,credit-card,89.05,1448.6,yes
9057-SIHCH,female,0,no,no,3,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,96.6,291.9,yes
6352-GIGGQ,male,0,no,no,67,yes,yes,DSL,yes,yes,yes,yes,yes,yes,1-year,yes,bank-transfer,88.8,5903.15,no
3635-QQRQD,male,0,no,no,62,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,20.05,1201.65,no
6771-XWBDM,female,0,yes,no,57,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit-card,104.5,5921.35,yes
2897-DOVND,male,0,no,no,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.8,146.65,no
3082-YVEKW,female,0,yes,yes,23,yes,yes,DSL,yes,no,yes,yes,yes,no,2-year,yes,bank-transfer,77.15,1759.4,no
0191-EQUUH,female,0,no,yes,25,no,no-phone-service,DSL,yes,no,no,yes,no,no,2-year,no,bank-transfer,35.05,844.45,no
7134-HBPBS,female,1,no,no,72,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,108.1,7774.05,no
3489-HHPFY,female,0,yes,no,2,yes,yes,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,84.05,134.05,no
2926-JEJJC,female,0,no,no,8,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,bank-transfer,20.2,140.95,no
8601-QACRS,female,0,no,no,5,yes,yes,DSL,no,no,no,no,no,no,month-to-month,yes,mail-check,50.6,249.95,yes
4950-BDEUX,male,0,no,no,35,no,no-phone-service,DSL,no,no,yes,no,yes,yes,month-to-month,no,electronic-check,49.2,1701.65,no
5789-LDFXO,male,0,no,no,24,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,electronic-check,24.6,592.65,no
0508-OOLTO,female,0,yes,yes,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,71.65,135.75,no
2984-TBYKU,male,0,yes,yes,72,yes,yes,fiber-optic,yes,yes,yes,yes,no,yes,2-year,yes,credit-card,104.9,7732.65,no
9822-WMWVG,female,0,no,no,41,yes,yes,fiber-optic,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic-check,106.5,4282.4,no
2391-SOORI,male,0,no,yes,4,yes,no,DSL,yes,no,no,no,no,no,month-to-month,no,electronic-check,49.35,219.65,yes
9040-KZVWO,male,0,no,no,26,yes,no,fiber-optic,no,yes,no,no,no,no,1-year,no,bank-transfer,75.5,2018.1,no
2645-QTLMB,male,0,no,no,7,yes,no,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,94.25,669.0,yes
4806-HIPDW,female,0,yes,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,68.95,68.95,yes
1548-ARAGG,female,0,yes,yes,4,yes,yes,DSL,no,yes,no,yes,no,no,month-to-month,yes,mail-check,58.5,224.85,no
6339-RZCBJ,male,0,no,no,48,yes,no,DSL,no,yes,yes,yes,yes,yes,2-year,no,credit-card,78.9,3771.5,no
4424-TKOPW,male,1,no,no,2,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,93.85,196.75,yes
4415-WNGVR,female,1,yes,no,12,yes,no,DSL,yes,no,yes,yes,yes,yes,1-year,yes,electronic-check,79.2,943.85,no
2522-AHJXR,male,0,yes,no,60,yes,yes,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,yes,bank-transfer,109.45,6572.85,no
0412-UCCNP,male,0,no,no,55,yes,no,DSL,yes,no,yes,yes,no,no,2-year,yes,electronic-check,59.2,3175.85,no
1816-FLZDK,male,0,no,no,1,no,no-phone-service,DSL,no,no,no,yes,no,no,month-to-month,no,mail-check,29.15,29.15,no
7096-UCLNH,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.05,20.05,no
8443-ZRDBZ,male,0,no,no,4,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,76.05,318.9,yes
9136-ALYBR,male,0,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,mail-check,24.45,24.45,yes
4615-PIVVU,female,0,no,no,42,yes,no,DSL,no,no,yes,yes,no,yes,2-year,no,credit-card,66.5,2762.75,no
8885-QSQBX,female,0,no,no,1,yes,no,DSL,yes,no,no,no,no,no,month-to-month,no,bank-transfer,49.55,49.55,no
7479-NITWS,male,0,no,no,7,yes,yes,fiber-optic,no,no,yes,no,yes,no,month-to-month,yes,credit-card,89.35,631.85,yes
8617-ENBDS,male,0,no,no,3,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,credit-card,73.6,232.5,no
9385-NXKDA,female,0,yes,no,72,yes,yes,DSL,yes,yes,yes,no,yes,yes,2-year,yes,credit-card,82.65,5919.35,no
0430-IHCDJ,male,0,no,no,15,yes,yes,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,49.0,749.25,no
2959-MJHIC,male,0,yes,no,4,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,80.35,307.4,yes
